,hadron,Q2,x,z,phT,Siv,tot_err,1D_dependence
0,pi+,3.014142857142857,0.036,0.3668571428571429,0.3789999999999999,0.021810401,0.0063017095,x
1,pi+,3.014142857142857,0.0384141414141414,0.3668571428571429,0.3789999999999999,0.018926265,0.005728769,x
2,pi+,3.014142857142857,0.0408282828282828,0.3668571428571429,0.3789999999999999,0.023648392,0.0053585772,x
3,pi+,3.014142857142857,0.0432424242424242,0.3668571428571429,0.3789999999999999,0.028298017,0.008185898,x
4,pi+,3.014142857142857,0.0456565656565656,0.3668571428571429,0.3789999999999999,0.025926046,0.007467338,x
5,pi+,3.014142857142857,0.048070707070707,0.3668571428571429,0.3789999999999999,0.017457075,0.0042136004,x
6,pi+,3.014142857142857,0.0504848484848484,0.3668571428571429,0.3789999999999999,0.013591441,0.0034102376,x
7,pi+,3.014142857142857,0.0528989898989899,0.3668571428571429,0.3789999999999999,0.016510567,0.0046845414,x
8,pi+,3.014142857142857,0.0553131313131313,0.3668571428571429,0.3789999999999999,0.023623165,0.0046448763,x
9,pi+,3.014142857142857,0.0577272727272727,0.3668571428571429,0.3789999999999999,0.027323756,0.0064339326,x
10,pi+,3.014142857142857,0.0601414141414141,0.3668571428571429,0.3789999999999999,0.027793942,0.0059996466,x
11,pi+,3.014142857142857,0.0625555555555555,0.3668571428571429,0.3789999999999999,0.02633612,0.005388397,x
12,pi+,3.014142857142857,0.0649696969696969,0.3668571428571429,0.3789999999999999,0.028362844,0.0071481913,x
13,pi+,3.014142857142857,0.0673838383838383,0.3668571428571429,0.3789999999999999,0.03183661,0.01073236,x
14,pi+,3.014142857142857,0.0697979797979798,0.3668571428571429,0.3789999999999999,0.03537578,0.013287987,x
15,pi+,3.014142857142857,0.0722121212121212,0.3668571428571429,0.3789999999999999,0.040452026,0.011892477,x
16,pi+,3.014142857142857,0.0746262626262626,0.3668571428571429,0.3789999999999999,0.04501885,0.0069414396,x
17,pi+,3.014142857142857,0.077040404040404,0.3668571428571429,0.3789999999999999,0.026019095,0.010003482,x
18,pi+,3.014142857142857,0.0794545454545454,0.3668571428571429,0.3789999999999999,0.0259388,0.015826678,x
19,pi+,3.014142857142857,0.0818686868686868,0.3668571428571429,0.3789999999999999,0.033725087,0.012363392,x
20,pi+,3.014142857142857,0.0842828282828282,0.3668571428571429,0.3789999999999999,0.036784332,0.008020709,x
21,pi+,3.014142857142857,0.0866969696969696,0.3668571428571429,0.3789999999999999,0.040889207,0.0071183085,x
22,pi+,3.014142857142857,0.0891111111111111,0.3668571428571429,0.3789999999999999,0.049896415,0.00804463,x
23,pi+,3.014142857142857,0.0915252525252525,0.3668571428571429,0.3789999999999999,0.051522654,0.0059025534,x
24,pi+,3.014142857142857,0.0939393939393939,0.3668571428571429,0.3789999999999999,0.04913061,0.0046754237,x
25,pi+,3.014142857142857,0.0963535353535353,0.3668571428571429,0.3789999999999999,0.049776305,0.0061657648,x
26,pi+,3.014142857142857,0.0987676767676767,0.3668571428571429,0.3789999999999999,0.042825185,0.006568858,x
27,pi+,3.014142857142857,0.1011818181818181,0.3668571428571429,0.3789999999999999,0.029884763,0.004226556,x
28,pi+,3.014142857142857,0.1035959595959596,0.3668571428571429,0.3789999999999999,0.051496297,0.008331371,x
29,pi+,3.014142857142857,0.106010101010101,0.3668571428571429,0.3789999999999999,0.06710488,0.01794172,x
30,pi+,3.014142857142857,0.1084242424242424,0.3668571428571429,0.3789999999999999,0.034901544,0.012064354,x
31,pi+,3.014142857142857,0.1108383838383838,0.3668571428571429,0.3789999999999999,0.013977561,0.020024218,x
32,pi+,3.014142857142857,0.1132525252525252,0.3668571428571429,0.3789999999999999,0.019719658,0.022578236,x
33,pi+,3.014142857142857,0.1156666666666666,0.3668571428571429,0.3789999999999999,0.030641224,0.021808974,x
34,pi+,3.014142857142857,0.118080808080808,0.3668571428571429,0.3789999999999999,0.03701653,0.007908769,x
35,pi+,3.014142857142857,0.1204949494949494,0.3668571428571429,0.3789999999999999,0.055537,0.030345276,x
36,pi+,3.014142857142857,0.1229090909090909,0.3668571428571429,0.3789999999999999,0.06297231,0.03795509,x
37,pi+,3.014142857142857,0.1253232323232323,0.3668571428571429,0.3789999999999999,0.06532331,0.03764214,x
38,pi+,3.014142857142857,0.1277373737373737,0.3668571428571429,0.3789999999999999,0.06688464,0.0367901,x
39,pi+,3.014142857142857,0.1301515151515151,0.3668571428571429,0.3789999999999999,0.06776498,0.03566908,x
40,pi+,3.014142857142857,0.1325656565656565,0.3668571428571429,0.3789999999999999,0.0680866,0.03403497,x
41,pi+,3.014142857142857,0.1349797979797979,0.3668571428571429,0.3789999999999999,0.06773067,0.032101225,x
42,pi+,3.014142857142857,0.1373939393939394,0.3668571428571429,0.3789999999999999,0.0668879,0.030101562,x
43,pi+,3.014142857142857,0.1398080808080808,0.3668571428571429,0.3789999999999999,0.06555704,0.027686208,x
44,pi+,3.014142857142857,0.1422222222222222,0.3668571428571429,0.3789999999999999,0.06374193,0.024661357,x
45,pi+,3.014142857142857,0.1446363636363636,0.3668571428571429,0.3789999999999999,0.061399665,0.021478318,x
46,pi+,3.014142857142857,0.147050505050505,0.3668571428571429,0.3789999999999999,0.05856478,0.018371044,x
47,pi+,3.014142857142857,0.1494646464646464,0.3668571428571429,0.3789999999999999,0.055357464,0.015503756,x
48,pi+,3.014142857142857,0.1518787878787879,0.3668571428571429,0.3789999999999999,0.051872544,0.012851489,x
49,pi+,3.014142857142857,0.1542929292929293,0.3668571428571429,0.3789999999999999,0.048061028,0.010333194,x
50,pi+,3.014142857142857,0.1567070707070707,0.3668571428571429,0.3789999999999999,0.04355802,0.007775139,x
51,pi+,3.014142857142857,0.1591212121212121,0.3668571428571429,0.3789999999999999,0.034562226,0.006254303,x
52,pi+,3.014142857142857,0.1615353535353535,0.3668571428571429,0.3789999999999999,0.025769934,0.0075163743,x
53,pi+,3.014142857142857,0.1639494949494949,0.3668571428571429,0.3789999999999999,0.024694566,0.008400758,x
54,pi+,3.014142857142857,0.1663636363636363,0.3668571428571429,0.3789999999999999,0.02487843,0.009854591,x
55,pi+,3.014142857142857,0.1687777777777777,0.3668571428571429,0.3789999999999999,0.025519017,0.011867838,x
56,pi+,3.014142857142857,0.1711919191919192,0.3668571428571429,0.3789999999999999,0.026470844,0.014213556,x
57,pi+,3.014142857142857,0.1736060606060606,0.3668571428571429,0.3789999999999999,0.027666569,0.016696276,x
58,pi+,3.014142857142857,0.176020202020202,0.3668571428571429,0.3789999999999999,0.02900109,0.019206256,x
59,pi+,3.014142857142857,0.1784343434343434,0.3668571428571429,0.3789999999999999,0.030446181,0.021645535,x
60,pi+,3.014142857142857,0.1808484848484848,0.3668571428571429,0.3789999999999999,0.031982645,0.023969518,x
61,pi+,3.014142857142857,0.1832626262626262,0.3668571428571429,0.3789999999999999,0.033620767,0.026121018,x
62,pi+,3.014142857142857,0.1856767676767677,0.3668571428571429,0.3789999999999999,0.035322882,0.028145975,x
63,pi+,3.014142857142857,0.1880909090909091,0.3668571428571429,0.3789999999999999,0.037066717,0.029990692,x
64,pi+,3.014142857142857,0.1905050505050505,0.3668571428571429,0.3789999999999999,0.038841005,0.031685185,x
65,pi+,3.014142857142857,0.1929191919191919,0.3668571428571429,0.3789999999999999,0.04062927,0.033211082,x
66,pi+,3.014142857142857,0.1953333333333333,0.3668571428571429,0.3789999999999999,0.042427316,0.034538757,x
67,pi+,3.014142857142857,0.1977474747474747,0.3668571428571429,0.3789999999999999,0.04422165,0.03575477,x
68,pi+,3.014142857142857,0.2001616161616161,0.3668571428571429,0.3789999999999999,0.04599857,0.03686592,x
69,pi+,3.014142857142857,0.2025757575757575,0.3668571428571429,0.3789999999999999,0.04774309,0.03788494,x
70,pi+,3.014142857142857,0.204989898989899,0.3668571428571429,0.3789999999999999,0.049475778,0.03871794,x
71,pi+,3.014142857142857,0.2074040404040404,0.3668571428571429,0.3789999999999999,0.05115429,0.03930332,x
72,pi+,3.014142857142857,0.2098181818181818,0.3668571428571429,0.3789999999999999,0.052805953,0.039718483,x
73,pi+,3.014142857142857,0.2122323232323232,0.3668571428571429,0.3789999999999999,0.054425344,0.03993939,x
74,pi+,3.014142857142857,0.2146464646464646,0.3668571428571429,0.3789999999999999,0.05605374,0.03999112,x
75,pi+,3.014142857142857,0.217060606060606,0.3668571428571429,0.3789999999999999,0.05768951,0.039905008,x
76,pi+,3.014142857142857,0.2194747474747475,0.3668571428571429,0.3789999999999999,0.05931546,0.039772082,x
77,pi+,3.014142857142857,0.2218888888888888,0.3668571428571429,0.3789999999999999,0.060920216,0.039536167,x
78,pi+,3.014142857142857,0.2243030303030303,0.3668571428571429,0.3789999999999999,0.062474027,0.03918209,x
79,pi+,3.014142857142857,0.2267171717171717,0.3668571428571429,0.3789999999999999,0.06397168,0.03868197,x
80,pi+,3.014142857142857,0.2291313131313131,0.3668571428571429,0.3789999999999999,0.06544793,0.03804526,x
81,pi+,3.014142857142857,0.2315454545454545,0.3668571428571429,0.3789999999999999,0.06685787,0.037255485,x
82,pi+,3.014142857142857,0.2339595959595959,0.3668571428571429,0.3789999999999999,0.068167396,0.036346775,x
83,pi+,3.014142857142857,0.2363737373737373,0.3668571428571429,0.3789999999999999,0.06935338,0.035364766,x
84,pi+,3.014142857142857,0.2387878787878788,0.3668571428571429,0.3789999999999999,0.070431426,0.034361087,x
85,pi+,3.014142857142857,0.2412020202020202,0.3668571428571429,0.3789999999999999,0.07138998,0.033365503,x
86,pi+,3.014142857142857,0.2436161616161616,0.3668571428571429,0.3789999999999999,0.072310194,0.03213192,x
87,pi+,3.014142857142857,0.246030303030303,0.3668571428571429,0.3789999999999999,0.07295448,0.030627705,x
88,pi+,3.014142857142857,0.2484444444444444,0.3668571428571429,0.3789999999999999,0.0726465,0.02805746,x
89,pi+,3.014142857142857,0.2508585858585858,0.3668571428571429,0.3789999999999999,0.06742994,0.01734461,x
90,pi+,3.014142857142857,0.2532727272727272,0.3668571428571429,0.3789999999999999,0.062441666,0.011759711,x
91,pi+,3.014142857142857,0.2556868686868687,0.3668571428571429,0.3789999999999999,0.059260648,0.0128855165,x
92,pi+,3.014142857142857,0.2581010101010101,0.3668571428571429,0.3789999999999999,0.055458248,0.014868509,x
93,pi+,3.014142857142857,0.2605151515151515,0.3668571428571429,0.3789999999999999,0.051270157,0.0162979,x
94,pi+,3.014142857142857,0.2629292929292929,0.3668571428571429,0.3789999999999999,0.047119055,0.01690656,x
95,pi+,3.014142857142857,0.2653434343434343,0.3668571428571429,0.3789999999999999,0.043253705,0.016908115,x
96,pi+,3.014142857142857,0.2677575757575757,0.3668571428571429,0.3789999999999999,0.039640103,0.016621407,x
97,pi+,3.014142857142857,0.2701717171717172,0.3668571428571429,0.3789999999999999,0.036286034,0.016079104,x
98,pi+,3.014142857142857,0.2725858585858586,0.3668571428571429,0.3789999999999999,0.033178076,0.015357961,x
99,pi+,3.014142857142857,0.275,0.3668571428571429,0.3789999999999999,0.030290285,0.014551175,x
100,pi-,2.996714285714286,0.035,0.358,0.3777142857142856,0.010635848,0.010596778,x
101,pi-,2.996714285714286,0.0374242424242424,0.358,0.3777142857142856,0.0016764208,0.0068476163,x
102,pi-,2.996714285714286,0.0398484848484848,0.358,0.3777142857142856,-0.0026016245,0.0042250487,x
103,pi-,2.996714285714286,0.0422727272727272,0.358,0.3777142857142856,0.0014053324,0.005977644,x
104,pi-,2.996714285714286,0.0446969696969697,0.358,0.3777142857142856,-0.0016739578,0.0031216303,x
105,pi-,2.996714285714286,0.0471212121212121,0.358,0.3777142857142856,-0.002231262,0.0034746067,x
106,pi-,2.996714285714286,0.0495454545454545,0.358,0.3777142857142856,-0.0007565876,0.004030873,x
107,pi-,2.996714285714286,0.0519696969696969,0.358,0.3777142857142856,0.0045654513,0.011544496,x
108,pi-,2.996714285714286,0.0543939393939394,0.358,0.3777142857142856,0.003384008,0.011186048,x
109,pi-,2.996714285714286,0.0568181818181818,0.358,0.3777142857142856,0.010440961,0.0074629434,x
110,pi-,2.996714285714286,0.0592424242424242,0.358,0.3777142857142856,0.006007311,0.0068618087,x
111,pi-,2.996714285714286,0.0616666666666666,0.358,0.3777142857142856,-0.0011097842,0.0054562693,x
112,pi-,2.996714285714286,0.064090909090909,0.358,0.3777142857142856,-0.0071971714,0.006430083,x
113,pi-,2.996714285714286,0.0665151515151515,0.358,0.3777142857142856,-0.010915623,0.010092912,x
114,pi-,2.996714285714286,0.0689393939393939,0.358,0.3777142857142856,-0.01427757,0.013667155,x
115,pi-,2.996714285714286,0.0713636363636363,0.358,0.3777142857142856,-0.015505599,0.015908388,x
116,pi-,2.996714285714286,0.0737878787878787,0.358,0.3777142857142856,-0.00023227607,0.011442889,x
117,pi-,2.996714285714286,0.0762121212121212,0.358,0.3777142857142856,0.0076991306,0.0048651984,x
118,pi-,2.996714285714286,0.0786363636363636,0.358,0.3777142857142856,0.0048181238,0.014212202,x
119,pi-,2.996714285714286,0.081060606060606,0.358,0.3777142857142856,0.0048791505,0.005850696,x
120,pi-,2.996714285714286,0.0834848484848485,0.358,0.3777142857142856,0.007047779,0.008392905,x
121,pi-,2.996714285714286,0.0859090909090909,0.358,0.3777142857142856,-0.00094689376,0.0064405245,x
122,pi-,2.996714285714286,0.0883333333333333,0.358,0.3777142857142856,0.0031832953,0.011502925,x
123,pi-,2.996714285714286,0.0907575757575757,0.358,0.3777142857142856,0.00418311,0.0074536772,x
124,pi-,2.996714285714286,0.0931818181818181,0.358,0.3777142857142856,-0.0010390646,0.00517141,x
125,pi-,2.996714285714286,0.0956060606060606,0.358,0.3777142857142856,0.009143729,0.009254948,x
126,pi-,2.996714285714286,0.098030303030303,0.358,0.3777142857142856,0.00846276,0.005439883,x
127,pi-,2.996714285714286,0.1004545454545454,0.358,0.3777142857142856,-0.0061467113,0.005639181,x
128,pi-,2.996714285714286,0.1028787878787878,0.358,0.3777142857142856,0.015623769,0.010530752,x
129,pi-,2.996714285714286,0.1053030303030303,0.358,0.3777142857142856,0.030023297,0.020912828,x
130,pi-,2.996714285714286,0.1077272727272727,0.358,0.3777142857142856,0.008294443,0.028113374,x
131,pi-,2.996714285714286,0.1101515151515151,0.358,0.3777142857142856,-0.024770483,0.049052294,x
132,pi-,2.996714285714286,0.1125757575757575,0.358,0.3777142857142856,-0.0013952131,0.039438993,x
133,pi-,2.996714285714286,0.115,0.358,0.3777142857142856,0.013800531,0.04394372,x
134,pi-,2.996714285714286,0.1174242424242424,0.358,0.3777142857142856,0.0032304826,0.012531858,x
135,pi-,2.996714285714286,0.1198484848484848,0.358,0.3777142857142856,0.010452158,0.032506097,x
136,pi-,2.996714285714286,0.1222727272727272,0.358,0.3777142857142856,0.024945179,0.05521651,x
137,pi-,2.996714285714286,0.1246969696969697,0.358,0.3777142857142856,0.030692913,0.058554564,x
138,pi-,2.996714285714286,0.1271212121212121,0.358,0.3777142857142856,0.03553587,0.059262633,x
139,pi-,2.996714285714286,0.1295454545454545,0.358,0.3777142857142856,0.039208885,0.058571644,x
140,pi-,2.996714285714286,0.1319696969696969,0.358,0.3777142857142856,0.041971993,0.05605661,x
141,pi-,2.996714285714286,0.1343939393939394,0.358,0.3777142857142856,0.04362029,0.052257836,x
142,pi-,2.996714285714286,0.1368181818181818,0.358,0.3777142857142856,0.044372715,0.047848728,x
143,pi-,2.996714285714286,0.1392424242424242,0.358,0.3777142857142856,0.04432955,0.04305759,x
144,pi-,2.996714285714286,0.1416666666666666,0.358,0.3777142857142856,0.043358643,0.037741035,x
145,pi-,2.996714285714286,0.1440909090909091,0.358,0.3777142857142856,0.041561365,0.032347817,x
146,pi-,2.996714285714286,0.1465151515151515,0.358,0.3777142857142856,0.038889326,0.027034339,x
147,pi-,2.996714285714286,0.1489393939393939,0.358,0.3777142857142856,0.035452068,0.021868164,x
148,pi-,2.996714285714286,0.1513636363636363,0.358,0.3777142857142856,0.031314787,0.016729208,x
149,pi-,2.996714285714286,0.1537878787878788,0.358,0.3777142857142856,0.026594885,0.012248674,x
150,pi-,2.996714285714286,0.1562121212121212,0.358,0.3777142857142856,0.02072019,0.008736838,x
151,pi-,2.996714285714286,0.1586363636363636,0.358,0.3777142857142856,0.009071178,0.0075666825,x
152,pi-,2.996714285714286,0.161060606060606,0.358,0.3777142857142856,-0.0058867056,0.0076102586,x
153,pi-,2.996714285714286,0.1634848484848484,0.358,0.3777142857142856,-0.011244566,0.009329805,x
154,pi-,2.996714285714286,0.1659090909090909,0.358,0.3777142857142856,-0.014595582,0.012488735,x
155,pi-,2.996714285714286,0.1683333333333333,0.358,0.3777142857142856,-0.017356666,0.016275987,x
156,pi-,2.996714285714286,0.1707575757575757,0.358,0.3777142857142856,-0.019634675,0.020255994,x
157,pi-,2.996714285714286,0.1731818181818182,0.358,0.3777142857142856,-0.021500032,0.024283262,x
158,pi-,2.996714285714286,0.1756060606060606,0.358,0.3777142857142856,-0.023054158,0.028220102,x
159,pi-,2.996714285714286,0.178030303030303,0.358,0.3777142857142856,-0.024319729,0.032012694,x
160,pi-,2.996714285714286,0.1804545454545454,0.358,0.3777142857142856,-0.025287686,0.035559464,x
161,pi-,2.996714285714286,0.1828787878787879,0.358,0.3777142857142856,-0.025951853,0.03878348,x
162,pi-,2.996714285714286,0.1853030303030303,0.358,0.3777142857142856,-0.026371658,0.04176509,x
163,pi-,2.996714285714286,0.1877272727272727,0.358,0.3777142857142856,-0.02656635,0.044338036,x
164,pi-,2.996714285714286,0.1901515151515151,0.358,0.3777142857142856,-0.026587592,0.046680313,x
165,pi-,2.996714285714286,0.1925757575757575,0.358,0.3777142857142856,-0.02646443,0.048794888,x
166,pi-,2.996714285714286,0.195,0.358,0.3777142857142856,-0.026201488,0.050678343,x
167,pi-,2.996714285714286,0.1974242424242424,0.358,0.3777142857142856,-0.025815109,0.052348275,x
168,pi-,2.996714285714286,0.1998484848484848,0.358,0.3777142857142856,-0.025328824,0.053828076,x
169,pi-,2.996714285714286,0.2022727272727272,0.358,0.3777142857142856,-0.024774093,0.055177733,x
